review_text,category
bisa gak si ya ini para capres menjanjikan skripsi dihapus aja ,neutral
@sekareeeee Nadiem kata skripsi bakal dihapus tapi kembali ke universitas dan fakultas masing² ,neutral
@hitamanisss_ @karirspace Malah sekarang skripsi mau dihapus total,neutral
kdg gue bingung yg baca sekilas trs skripsi diapus trs masut elo dihapus gitu aja gaada penggantinya??? skrg fokus ajadeyyy ama dospem gosa nanya mulu km nanya km nanyaaa muak anj,neutral
Skripsi dihapus bisa gila gue lama2: ),neutral
#Skripsi dihapus transformasi di dunia akademik! ‍#OpenDataJabar #LebihDariData https://t.co/DiGc0GM3KN,neutral
ga semudah itu skripsi dihapus terbitlah artikel dan jurnal huahahahaha,neutral
pas daftar smp ada zonasi pas mau lulus ada UNBK pas masuk SMA diterapkan kurikulum 13 pas masuk kuliah UN dihapus lagi kuliah ada pandemi MAU LULUS KULIAH SKRIPSI DIHAPUS https://t.co/VhktFP19HJ,neutral
@owuuun_07 mjb keknya engga deh baru kemaren debat ttg penghapusan kewajiban kelulusan pke skripsi ,neutral
Skripsi itu banyak banget manfaatnya loh. Kenapa dihapus?,neutral
@DokterTifa Nah apakah ada hubungannya ya kebijakan Kemendikbud yg akan memberlakukan S1 tanpa skripsi wah lama2 kalau pingin punya ijazah tinggal datang saja ke percetakan semoga tdk benar,neutral
@tanyakanrl siap siap muncul menfess org tersakiti krn file skripsi dihapus sodara. kalo beneran ada fix berarti sodaramu lagi playvict,neutral
Penghapusan kewajiban mengerjakan skripsi tesis atau disertasi sepatutnya disertai dengan terjaganya kualitas lulusan perguruan tinggi. #TajukRencana #AdadiKompas https://t.co/kbrOyRWNyU,neutral
AYO PAK BANTU HIBUR SAYA DENGAN PENGHAPUSAN SKRIPSI INI PAK SAYA LAGI SEDIH BGT GA FOKUS SKRIPSIAN INIMAH,neutral
soalnya kalo misal skripsi dihapus gue pasti bisa lulus tepat waktu ,neutral
Gapapa deh skripsi ga dihapus tapi sidang sama revisinya aja yg dihapus ,neutral
1. Laptop. buat tunjukin progres skripsi kamu (ini jaga2 takutnya si dosen ngelak itu bukan 100% bikinan kamu dan kamu cuma bantu2 dikit) 2. Tunjukin chat km sama dosenmu. SS kalo bisa takutnya dihapus sama dianya 3. Ss skripsi kamu yang diterbitin dosen tsb,positive
Kepriwe kabare Cah? Beberapa hari kemarin ramai nih mengenai penghapusan skripsi oleh Menteri Pendidikan Nadiem Makarim. Kalian penasaran gak sih kenapa Pak Nadiem bisa mengatakan seperti itu? #CahunsoedInfo A Thread,neutral
daripada skripsi dihapus mending sidangnya aja dehh gua lebih takut sidangnya :(,neutral
@collegemenfess angkatan 22 bilek: mau lulus sma UN dihapus mau lulus kuliah skripsi dihapus ,neutral
Saya mendukung kebijakan Mendikbud Nadiem Makarim yg tdk mewajibkan skripsi untuk bisa lulus S1 krn kebijakan itu dulu jg sudah diterapkan di IKIP dan ISI. Di IKIP dulu ada jalur skripsi bagi yg mau jadi dosen dan jalur glundung (tanpa skripsi) bagi yg tdk ingin jadi dosen,neutral
Skripsi dihapus Kelebihan : Meringankan beban mahasiswa Kekurangan : Mengurangi pendapatan joki skripsi https://t.co/hp2WLcSFWQ,neutral
Beneran tolol sih kalau ada mahasiswa yg mau dukung kebijakan nadiem. Coba suruh dia skripsi tanpa referensi hah?!,neutral
Katanya peringkat 500 kampus terbaik dunia kok setuju kalo skripsi dihapus atau diganti wkwk https://t.co/1jJ1OUp2cx,positive
Bentar sebenernya tuh skripsi jadi dihapus apa kaga sih,neutral
@collegemenfess 1. Keributan antara shafa dan mamanya salah stu idol kpop wkwkwkwk 2. Itu lho pesantren yg petingginya pake ajaran sesat aku lupa lagi nama pesantrennya 3. Kasus s*mbo yg gagal dihukum mati 4. Penghapusan skripsi (padahal aslinya suruh milih),neutral
Akademisi Majalengka: Sepakat Skripsi Dihapus Tapi Belum Waktunya https://t.co/tEkG3sWdTY,neutral
@ilyneyy Katanya skripsi dihapus hoax dikampusku :(,neutral
Pro dan Kontra Kebijakan Penghapusan Skripsi https://t.co/Hg9EmOxJTZ,neutral
@collegemenfess skripsi lah dihapus kkn ga seburuk itu plss kelompoku seruu lingkungannya jg ok bgt. boros engganya kkn tergantung lu bisa ngatur pengeluaran harian &amp; main apa ngga trs jg gausa bikin proker yg ngeluarin duit banyakk,neutral
@hrly_jo @collegemenfess Sayangnya skripsi gak dihapus hanya bisa diganti dengan opsi lain ,negative
@mildloiner skripsi dihapus tp anak kesmas disuruh cari metode penyuluhan untuk mengatasi penyebaran penyakit backburnerngitis di masyarakat,neutral
bisa ga sih skripsi dihapus aja,neutral
Skripsi mau dihapus ditengah gencarnya deklarasu pentingny literasi dalam kehidupan sehari-hari Sedih banget orang (zaman sekarang) yang sekolah aja belum semua bisa menggunakan titik koma dan huruf yang benar eh malah skripsi mau dihilangkan Typing semakin hancur dong,neutral
Skripsi Dihapus Plh Wali Kota Bandung: Dunia Pendidikan Itu Dinamis https://t.co/Cpmtueg6b2,positive
Gue baru selesai skripsi blm lama ini dan tiba tiba dihapus. Kok km pilih kasih sih,neutral
@collegemenfess Kuliah ngaret sampe 14 semester cuma gara2 skripsi endingnya malah dihapus. Sikintil,neutral
Arep skripsi dihapus po ora yo tetep golek gawean angel,neutral
@collegemenfess mau join kasi opinii yaa menurutku skripsi dihapus itu sgt menguntungkan bagi temen2 yg lebih condong ke praktisi. bikin redaksional tuh susah loo ada bbrp orang yg lbh suka bikin alat / software / prototype nya langsung. kalo alat / software / prototype nya nyala yauda beres,neutral
@collegemenfess tp mnurutku ini 50 50 sih skripsi dihapus tp tar syarat lulus juga ga bakal semudah itu pasti ada project laporan dan macem2 jadi ya sama aja sama sama pusing,neutral
Sa udah ada perubahan penghapusan skripsi lho,neutral
@unnesmenfess Aneh bgt skripsi dihapus tp sinta minimal dua mah sama aja boong,neutral
OH ternyata selama gua ke masa lalu KEWAJIBAN BIKIN SKRIPSI SUDAH DIHAPUS OLEH PEMERINTAH! HAHAHAHA *evil laugh*,neutral
@kookieslattae Di tingkat atas aj gitu.UN dihapus aja bikin anak2 yg dari sekolahbnegri biasa tuh males2an dan sejujurny tipe western di sistem pendidikan kita gk cocok bgt. Anak2ny gk kritis dari sdm pengajar juga blm siap klo ditingkat uni gk ada skripsi apa gk makin nurunin kualitas sdm ya?,neutral
@collegemenfess Skripsi dihapus,neutral
@collegemenfess skripsi dihapus!,neutral
@manyflaw bukane skripsi dihapus. ,neutral
Sebenarnya fase ini melelahkan tp ga juga yang mengatakan ga setuju apalagi sampe dihapus. Mending dibenerin kali ya dosen2 gajelas yg gatau mau sidang atau binbing skripsi kek mana.. kadang yg bikin stress yg kaya gitu,neutral
Penghapusan kewajiban skripsi memang memberi kebebasan mahasiswa memilih tugas akhir sesuai bidang yang diminati. Meskipun begitu mahasiswa harus memahami tugas akhir lain pengganti skripsi. #ArtikelOpini #AdadiKompas https://t.co/906gG73Kwr,neutral
@Deapokoknya @collegemenfess boro2 sidang smt 7 skripsi yg udh diambil smt 7 aja dihapus dan disuruh ambil smt 8 wkwkwkwk,neutral
@collegemenfess tolong skripsi jangan dihapus ini bikin pada rajin bersih2 ,neutral
@summerissuminar @collegemenfess Setuju penghapusan kewajiban skripsi ini lebih industry based bukan untuk melahirkan ilmuan2 baru dari kampus,neutral
@convomf Dosen esp assessmentku kemarin udah declared sejujurnya saya gak setuju sama kebijakan skripsi dihapus. ,neutral
@um_fess pdhl tinggal ngikutin aja kalo jurusan minta skripsi ya skripsi artikel ya artikel meskipun dihapus pasti digantikan dg tugas yg bobot nya sama nikmatin aja toh pasti semua yg km lakukan ada manfaatnya buat km sendiri,neutral
skripsi jgn dihapus mending sidangx aja yg dihapus,neutral
@UPIfess Jumlah maksimal sks tu 156 (udah termasuk skripsi) kalo di ahir nanti lebih dari itu mau gamau ada penghapusan matkul angus ga angus gabegitu rugi sih asalkan sks lu kaga pas pasan aja buat lulus harusnya gabakal kekurangan sih,neutral
Sekali lagi penghapusan skripsi bagi kelulusan sarjana pasti disambut gembira para mahasiswa dan pastinya lagu lawas Iwan Fals seperti judul di atas akan semakin syahdu. #userstory https://t.co/VeZg0rrfYb,positive
-en sumringah banget yang habis denger berita skripsi bakal dihapus https://t.co/K5teOOnYuz,positive
penghapusan kewajiban skripsi malah jadi alibi validasi mahasiswa yang males skripsian,neutral
Skripsi Bakal Dihapus Ini Tanggapan Rektor Unair @Unair_Official https://t.co/VunSXjzXCE #unair #rektorunair #skripsi #beritapendidikan #surabaya #beritasurabaya #kabarterdepan,neutral
@convomf Ya pdhl udh diblg dri awal sm beliau kalo itu balik lagi ke universitas dan fakultas masing-masing. Dan lagi skripsi dihapus digantinya projek keknya lebih syulid,neutral
@annisazafanas_ Hasil keputusan Nadiem Makarim selaku Mendikbudristek mengenai penghapusan skripsi pada mahasiswa akhir merupakan kabar bahagia untuk mahasiswa tingkat akhir.,negative
@collegemenfess Skripsi tidak dihapus tolong. Ini bikin sesat. Yang bener untuk lulus tidak wajib skripsi tapi ada penggantinya,neutral
@KompasTV Kebijakan populis tapi salah besar.. Skripsi memaksa mhsw utk belajar berlatih dan praktek Conceptual Thinking yg sy rasakan sangat berguna di dunia kerja.. Seharusnya bukan dihapus tp diperbaiki prosesnya.. @nadiemmakarim,neutral
@collegemenfess skripsi dihapus,neutral
Tapi kelihatan sama aja ya karena skripsi masih tercantum. Aku kira bakal yang bener-bener dihapus gitu,neutral
dosennya meni nggak mau nahan kamu nder:( kalau dosennya bibi aku pasti beliau yg bantu dan bahkan bisa aja buatin skripsi kamu. soalnya kmrn aja mahasiswanya kan ada yg autis nah si anak ituteh sebenenya suka ngerjain tp abis itu dihapus lagi gitu aja terus terusan.,neutral
@sosmedkeras setelah aku lulus SMA: UN dihapus setelah aku lulus kuliah : skripsi dihapus ,neutral
Skripsi dihapus Nadiem Makarim apakah untuk semua universitas di tanah air? Bagaimana cara lulusnya? #skripsidihapus #NadiemMakarim #kemendikbud #skripsi https://t.co/hxErdJFFNy,neutral
@sosmedkeras Lah skripsi dihapus. Mending ospek pak dihapus. Ada yg cm jd ajang balas dengdam ato skrg lg rame wat papermob ato apalah itu. Penelitian itu mah. Biar kebentuk kerangka berpikirnya. Klo dasar penghapusan cm relevansi dgn dunia kerja ya intinya pengen nyetak budak korporat aj,neutral
@altagfg Aku setuju sama poin-poin Altaf di sini. Kalau dilihat-lihat mereka yang merasa menyesal karena wajib skripsi dihapus juga dari angkatan yang mengalami UN terakhir jadi pasti ada kemungkinan muncul rasa seperti itu.,neutral
@kiddsioo tauny skripsi dihapus,neutral
@collegemenfess oseanografi : skripsi dihapus diganti nguras tumpahan minyak di seluruh dunia sambil ngitungin proses degenerasi klororifl a yang terdampak.,neutral
Soal Penghapusan Skripsi Unair Sambut Baik dan Siapkan Skema Baru. Unair Surabaya menyambut baik kebijakan Kemendikbudristek terkait penghapusan skripsi dalam Permendikbudristek No. 53 #PendidikanKesehatan #Kemendikbudristek via @beritajatimcom https://t.co/F6yiLP5mZc,neutral
Undana Kupang Siap Menyesuaikan Kebijakan Penghapusan Skripsi untuk Mahasiswa https://t.co/aEI7dyEr1q,neutral
@chyntiaaasari Skripsi itu tanggung jawab akademik menjadi mahasiswa ya jadi jangan dihapus,neutral
Aku merasa yang namanya skripsi lta thesis harus dihapus dari dunia ini,neutral
Setuju skripsi dihapus atau tugas akhir jadi penelitian tingkah laku Satria podcast? tugas akhir penelitiannya neliti lagu exile smp hati teriris iris https://t.co/alm2LFwfJk,neutral
Lama2 bosen juga yg muncul di TL mahasiswa yg bahas ttg penghapusan skripsi. Hey dek itu bukan berarti kelulusan kalian jadi lebih mudah loh Emangnya nembus jurnal Sinta sekian bikin project atau prototipe apalah itu bakal lebih gampang? ,neutral
@robbyiborrn Iya kang kalau soal adu-aduan kesibukan pasti enggak akan selesai ujungnya. Cuma kesan yang didapatkan dari penghapusan kewajiban skripsi ini jadi cara aman bagi para mahasiswa. Padahal sayang banyak potensi yang bisa digali dari pengalaman skripsi. Mostly pengalaman hidup.,neutral
Skripsi Dihapus? Mahasiswa Harus Sedih atau Senang Bahas mahasiswa aja gamau bahas Cawapres Anies dr Demokrat. Semoga September bnyk yg wisuda biar September ceria. Gimana nih? para pejuang skripsi kalo dihapus... uda nangis eh dihapus Dahlia blg semangat mahasiswa akhir! https://t.co/eXcddpkEVZ,neutral
Penghapusan kewajiban skripsi memang memberi kebebasan mahasiswa memilih tugas akhir sesuai bidang yang diminati. Meskipun begitu mahasiswa harus memahami tugas akhir lain pengganti skripsi. #ArtikelOpini #AdadiKompas https://t.co/906gG73Kwr,neutral
Implikasi Penghapusan Kewajiban Skripsi Bagi Mahasiswa Program S1 https://t.co/y4Jki120Wk,neutral
Skripsi Dihapus dan Kisah-kisah yang Tercecer https://t.co/0Be1aU82iu,neutral
Soal Wacana Penghapusan Skripsi Sebagai Syarat Kelulusan Dewan Pendidikan DIY: Tidak Ada Persoalan ...Merdeka!!! https://t.co/0zlmaC4O4n,neutral
gw pusing bgt cok ngadepin skripsi astaga plis bisa dihapus aja gasihh skripsi ini tolong,neutral
@tanyakanrl Kalo skripsi nya dihapus menurutku gak ngaruh sih kalo sepupu mu punya file skripsi di hp nya,neutral
@andrimauuu Memang ndri kalau tak salah bahkan dibikin meme pakai dapus mcm skripsi tp dah dihapus. Lg pula kan parsoc memang anonim dari dulu. Kalau sebut sumber berarti bisa ketahuan orang dibalik anonim itu kan? Udh bnyk sbtlny yg gerah dgn nhi tarok sumber tp tak sesuai dgn artikel,neutral
Kalau skripsi dihapus aku akan ambil S1 lain bidang lagi.,neutral
UGM dan UNY sambut baik penghapusan kewajiban skripsi https://t.co/ME8KiSLav9,neutral
Pada 30 Agustus 2023 Universitas Teknik Sumbawa Chairul Hudaya menanggapi jika agenda dihapusnya skripsi sudah ada dari jauh-jauh hari. Dan merasa kebijakan yang berlaku memberikan keleluasan buat kampus tanpa menurunkan kualitas pembelajaran.,neutral
bejir iya juga klo skripsi dihapus gantinya lebih gampang lah klo skripsi dihapus gantinya 1000x lebih jahanam gimana cok,neutral
@collegemenfess Kkn dihapus. Karena ngga semua punya dana turlap sendiri apalagi kalo sistem reimbursement. Kalo skripsi kita fokus ke penelitian ya toh objek penelitiannya juga ngga jauh dari pengabdian pada masyarakat kok malah udah mencakup tri dharma perguruan tinggi imo,neutral
November full diprank kehidupan. dari yg kebijakan lulus tanpa skripsi dr prodi sampe temen yg fakenya gak ketulungan. yg salah siapa yg jd victim siapa. ngakunya tertekan pdhl selama ini udah pura gak ada masalah taunya yg sana bikin asumsi sendiri yg salah jd aku,neutral
Akademisi Majalengka: Sepakat Skripsi Dihapus Tapi Belum Waktunya https://t.co/9wYruwJbyT,neutral
Soal Kebijakan Penghapusan Skripsi DPRD Kaltim Saran Ganti Jurnal Ilmiah dan Praktik Kerja https://t.co/abyNaXqIKq,neutral
@nonuunggie Sebenernya peraturan nya terlalu mendadak pelaksanaan nya... Skripsi dihapus pun pasti ada pengganti yg sama susahnya karna gak mungkin kita kuliah 3 5 - 4thn ga ada ujiannya ,neutral
ADEK TINGKAT GUE NANYA KE DOSEN AKADEMIK TTG PENGHAPUSAN SKRIPSI WKWKWKWK mentalnya keren batt lukh dek ,neutral
bisa2nya indikator yg penting dihapus gua yg skripsi sama tesisnya neliti itu nangis aja lah,neutral
Tiga Dampak Penghapusan Skripsi Tesis Disertasi yang Tuai Kontroversi #tulungagung https://t.co/n5eFvBqDjv,neutral
@collegemenfess skripsi dihapus tapi jangan ada tambahan TA wkwk. kalo udah 144 sks ya udah lulus maafkan aku yang ngelunjak,neutral
Nasyiah Talk Edisi ke-4 Pro Kontra Kebijakan Penghapusan Kewajiban Skripsi di Peguruan Tinggi Jumat 27 Oktober 2023 Pukul 19.00 WIB - selesai Narasumber : Risni Julaeni Yuhan Ketua Bidang Pendidikan dan Penelitian PPNA Live Instagram @ppnasyiah #skripsi #pendidikantinggi https://t.co/Ive9n0J8ti,neutral
1. Hemat sy yg krusial dikritisi terkait Permendikbud 53 tahun 2023 ini bukan soal tdk wajib skripsi dihapus pasal wajib publish jurnal tapi terkait AKREDITASI. 1. Izin PT/prodi dicabut jk statusnya tdk terakreditasi. Tdk ada masa perbaikan. 2. LAM jadi pasar bebas karena...,neutral
skripsi dihapus atau skripsi bukan satu satunya jalur buat lulus aku sih pro yah ,neutral
@ryujiacle anak psikologi klo skripsi dihapus penggantinya disuruh baca pikiran dospem sm dospen,neutral
@raye_brahm TOLONG YA MEDIA BACA THREAD INI. Jangan cuma temnal temnil yg bertema Skripsi dihapus ,neutral
@collegemenfess Skripsi dihapus bcz kampusku ga ada kkn wkwk,neutral
@direktoridosen tapi ya mindos keknya memang ada orang yg ditakdirkan hebat dalam penelitian tp jeblok dalam kerja real life dan sebaliknya skripsi ajur ajuran tapi kerja selalu top diatas jadi saya setuju skripsi dihapus diganti jdi opsional saja ,neutral
Skripsi dihapus Pertalite dihapus Tapi cintaku padamu tidak dihapus yahahaha saranghae,neutral
Puan Maharani menyebut penghapusan skripsi sebagai syarat kelulusan bagi mahasiswa S1 merupakan bentuk kemerdekaan dalam belajar. https://t.co/BE25SYVPY7,neutral
@collegemenfess Skripsi dihapus lhaaa plis,neutral
Skripsi jadi dihapus ga bng,neutral
@annisazafanas_ Setuju aja tetapi kalau skripsi dihapus perlu di pertimbangkan lagi dampaknya bakal kayak gimana karena skripsi kalau di hapus akan menimbulkan hal yang baru untuk angkatan yang mengalami pembaruan tersebut.,neutral
Menurutnya kebijakan mahasiswa tanpa perlu mengerjakan skripsi sebagai syarat kelulusan sejatinya sudah pernah diterapkan di Indonesia pada era 1980an. #publisherstory #beritaanaksurabaya https://t.co/J9wWRlREue,neutral
Skripsi dihapus ,neutral
Rektor UNS Sambut Positif Kebijakan Lulusan tanpa Skripsi Pacu Inovasi dan Kreativitas #rektoruns #uns #lulustanpaskripsi @11MaretUniv @UNSfess_ @BEMUNS https://t.co/xWzQbvaVpf,neutral
@collegemenfess bukan dihapus ga si tp diganti ke alternatif lain selain skripsi,neutral
Lagi rame soal skripsi yang dihapus. Tapi aku lebih dukung kkn sihh yang dihapus.,neutral
2 hari ini di kelas bahasannya soal penghapusan skripsi melulu. Kan kalau skripsi dihapus tetep ada tugas pengganti. Emang pada mau misal diminta nulis novel boso Enggres?,neutral
Mahasiswa UHW Perbanas Punya Kesempatan Lulus Lewat Proyek Bisnis. UHW Perbanas Surabaya masih akan melakukan sejumlah analisis kebijakan Kemendikbudristek terkait penghapusan skripsi dalam #PendidikanKesehatan #Penghapusanskripsi via @beritajatimcom https://t.co/uVCSsyuzm6,neutral
@worksfess 1. Ya berdasarkan pengalaman kamu (jujur sih kalau gk ada pengalaman mending dihapus aja ) atau gk masukin aja skripsi kan skripsi nyari masalah yg kita liat trus buat RM dsbgnya maybe kadang ada yg ngasih solusi atau hanya membuktikan teori tsb salah/benar ,neutral
skripsi gw bukan sebatas bungkus gorengan. it's the thought process that is very causal to my daily viewpoint disagreements. penghapusan skripsi buat gw malah kureng efektif. kita selama kuliah kan cuma dikenalkan sama teori skripsi ini lah yg ditujukan buat pengetesan teori itu,neutral
Mendikbudristek Nadiem Makariem meluruskan ketentuan wajib atau tak wajib skripsi sebagai tugas akhir mahasiswa D4 dan S1 diserahkan pada perguruan tinggi masing-masing. Ini sebagai penjelasan isu skripsi dihapus sebagai syarat kelulusan perguruan tinggi. https://t.co/ns6OyEQSsE https://t.co/7hyO9m1gi9,neutral
sama aja skripsi dihapus tapi penggantinya publikasi jurnal minimal sinta. nangis dikit ga ngaruh. berchandya berchandyaaa,neutral
@collegemenfess Jurusan Ked Hewan : skripsi dihapus....gantinya kalian harus bisa menemukan cara transplantasi cula badak sehingga tdk lg bercula satu,neutral
@collegemenfess Skripsi dihapus,neutral
@collegemenfess Skripsi salah satu hal yg mengajarkan mahasiswa ttg Analytical Thinking bayangin kalo dihapus lulusan s1 jadi kek gimana?,neutral
Mas/Mbak memang bisa tanpa skripsi tapi syaratnya KURIKULUM PRODI HARUS DIGANTI dulu. Kalaupun kurikulum baru sudah jadi tahun ini tidak mgkn diimplementasikan tahun ajaran ini. Paling cepat diberlakukan pd angkatan 2024. Kalian tidak bisa menikmati kebijakan ini. ,neutral
@crinklepasta @collegemenfess Dan di beritanya juga bukan penghapusan skripsinya. Tapi sekarang skripsi udah ngga wajib jadi mungkin beberapa kampus masih menerapkan tugas akhir kepenulisan yang hampir sama kayak skripsi,positive
riwayat bimbingan skripsi di siakad um! bisa dihapus ga si tadi aku salah masukin bulan:(,neutral
skripsi dihapus gantinya disuruh buat pesawat,neutral
@collegemenfess Ujiannya aja sih mendingan yg dihapus kaya gpp bikin skripsi tp gausa ujian,neutral
Skripsi UKom OSCE TOEFL. Kalo skripsi memang dihapus tolong ilangin buat mahasiswa kesehatan. Ga ngaruh di kelulusan tapi sumpah ngabisin bnyak waktu yg hrusnya bisa gue pake buat persiapan UKom/OSCE/TOEFL,neutral
@collegemenfess Skripsi aja gak sih yang dihapus,neutral
Semua perdebatan skripsi dihapus Maraki emosi. Dikira dihapus beneran padahal dikasi opsi lain yg malah next level. Lebih industrial based ama naikin visibility kampus. Itu fokus Mas Menteri. Malah missed the point. Kene debat yoh sing ngmg gembira dihapus!!!!,negative
Kok berita skripsi dihapus diresponnya begini amat ya sama para pemales,neutral
Jujur aku masih kayak bingung skripsi dihapus terus penggantinya penelitian gitu? Atau gimana sih???,neutral
@collegemenfess skripsi gausa dihapus si tp sidang aja hapus wkwk,neutral
@collegemenfess Gapapa aku malah justru seneng pasti skripsi dihapus gantinya ga akan semudah itukan buat lulus? Malah dari alternatif lulus yang sekarang jalur skripsi paling mudah dibanding jalur non skripsi,neutral
sekalipun skripsi dihapus dan diganti sm yg katanya project tp kalo tetap ada kayak semacam sidang ya samaaja wkwkw. malah lebih berat kalo project trs sidang,negative
Mahasiswa Harus Tahu Berikut Terobosan Penerapan Penghapusan Skripsi Dari Nadiem Makarim #Promedia #NadiemMakarim #skripsi https://t.co/3C4IshgDEP,neutral
@cureleann @collegemenfess Ini yang perlu disosialisasikan lagi sih berita yang seliweran terus skripsi dihapus dan apa lah. Padahal kan kembali lagi ke universitas masing masing kan,neutral
@collegemenfess Skripsi dihapus soalnya aku gak kkn,negative
@tvOneNews Alasan skripsi dihapus,neutral
Soal Penghapusan Skripsi DPR: Harus Ada Aturan Baku https://t.co/xJY2i4OHMk,neutral
@collegemenfess SKRIPSI DIHAPUS LAH,neutral
akan kucantumkan jake dan hiseng tapi lebih baik skripsi dihapus,neutral
 mending sidang skripsi dihapus lalu apa parameter penentu anda benar benar sudah mendapat ilmu selama kuliah? oh ganti sama ujian lisan matkul dr semester 1 - akhir gitu asik berarti https://t.co/jtCWx7dF9n,neutral
@collegemenfess Skripsi dihapus ganti sama report atau project gt aja kl bisa,neutral
Definisi kuliah cuma ospek sama skripsian doang pas skripsi udah tengah jalan malah mau dihapus ,neutral
