review_text,category
Di tengah ramenya rencana penghapusan skripsi sebagai syarat kelulusan gue malah nemu berita list provinsi yang angka partisipasi perguruan tingginya rendah banget Makin heran lagi pas liat listnyaa sih wkwk https://t.co/DFHxqv2rFv,1.0
Gara2 media memuat berita setengah2/ wartawannya tak paham yg diberitakan. Padahal jelas2 tak dihapus tapi jadi opsi &amp; semua tergantung Prodi/PT bersangkutan. Artinya jk prodi/PT anggap skripsi tetap wajib ya monggo. Tak perlu pro kontra mestinya. Kalau membaca dg benar.,1.0
Sbenernya skripsi jadi dihapus kgk si,1.0
@sekareeeee Nadiem kata skripsi bakal dihapus tapi kembali ke universitas dan fakultas masing² ,1.0
@annisazafanas_ Kalau skripsi dihapus prodi atau fakultas harus rencanain form pengganti skripsi dan standar kelulusannyang adil buat setiap mahasiswa si. Kalo nama doang yang ganti si sama aja ya,1.0
Lagi rame soal skripsi yang dihapus. Tapi aku lebih dukung kkn sihh yang dihapus.,1.0
@HabisNontonFilm ngomongin soal ingatan ingatan waktu mau bimbingan skripsi itu paling pengen dihapus sih saking ga fokus karna masih pagi buru2 jalan cepet sampe ga ngeh didepan bukan pintu akhirnya nabrak kaca bening sakitnya ga seberapa sih tapi malunya euy untung ga ada orang disitu wkwk,1.0
@nonuunggie Sebenernya peraturan nya terlalu mendadak pelaksanaan nya... Skripsi dihapus pun pasti ada pengganti yg sama susahnya karna gak mungkin kita kuliah 3 5 - 4thn ga ada ujiannya ,1.0
Skripsi itu banyak banget manfaatnya loh. Kenapa dihapus?,1.0
Katanya peringkat 500 kampus terbaik dunia kok setuju kalo skripsi dihapus atau diganti wkwk https://t.co/1jJ1OUp2cx,1.0
@collegemenfess bukan dihapus ga si tp diganti ke alternatif lain selain skripsi,1.0
Dari awal pas diumumin skripsi dihapus gue malah takut soalnya bisa jadi nanti tugas akhirnya lebih susahhhhhtp sepertinya bu rektor menyetujui penghapusan skripsi,1.0
@risnqwqn katanya sih skripsi bakalan dihapus tp dikampusku ga ada tuh,1.0
@collegemenfess Serius nanya karena emang gak kuliah. Emang kalo skripsi dihapus dosbing tetep ada?,1.0
no. skripsi + sidang dan gabisa dihapus salah satunya. harus keduanya dihapus atau tetap ada keduanya.,1.0
@jaeyunnew @sbmptnfess katanya skripsi mau dihapus,1.0
 mending sidang skripsi dihapus lalu apa parameter penentu anda benar benar sudah mendapat ilmu selama kuliah? oh ganti sama ujian lisan matkul dr semester 1 - akhir gitu asik berarti https://t.co/jtCWx7dF9n,1.0
Mending sidangnya aja yang dihapus jadi skripsi nya tinggal kumpul.,1.0
@sosmedkeras Kebijakan populis tapi salah besar.. Skripsi memaksa mhsw utk belajar berlatih dan praktek Conceptual Thinking yg sy rasakan sangat berguna di dunia kerja.. Seharusnya bukan dihapus tp diperbaiki prosesnya.. @nadiemmakarim,1.0
Humaniora sepekan Skripsi tidak dihapus hingga wacana haji satu kali https://t.co/3eXawfJyL3,1.0
@collegemenfess kalo yang skripsi udah jadi juga jangan dihapus tar mubazir udah cape cape. Wkwkwk,1.0
@collegemenfess Skripsi dihapus,1.0
Sejumlah Perguruan Tinggi Negeri (PTN) di Malang merespon kebijakan penghapusan skripsi sebagai syarat lulus bagi sarjana. https://t.co/fjWunyhsOE,1.0
skripsi boleh dihapus aja gk si,1.0
Arep skripsi dihapus po ora yo tetep golek gawean angel,1.0
@binus_fess Skripsi dihapus.... Sebagai gantinya ntar lulus harus bikin perusahaan sendiri,1.0
@jeonlxyz @collegemenfess dari dulu ngomongnya mau dihapus skripsi mulu,1.0
Klo buat exo yang minimalis tapi ga macam judul skripsi juga keles coba tu tulisan d bawahnya dihapus ma tulisan coming soon di hapus .. kebayang ya betapa SG ini dibuat dengan gaya minimalis yg luar biasa dadakan dan tanpa konsep https://t.co/XFoDdONYS9,1.0
@worksfess 1. Ya berdasarkan pengalaman kamu (jujur sih kalau gk ada pengalaman mending dihapus aja ) atau gk masukin aja skripsi kan skripsi nyari masalah yg kita liat trus buat RM dsbgnya maybe kadang ada yg ngasih solusi atau hanya membuktikan teori tsb salah/benar ,1.0
Mahasiswa UHW Perbanas Punya Kesempatan Lulus Lewat Proyek Bisnis. UHW Perbanas Surabaya masih akan melakukan sejumlah analisis kebijakan Kemendikbudristek terkait penghapusan skripsi dalam #PendidikanKesehatan #Penghapusanskripsi via @beritajatimcom https://t.co/uVCSsyuzm6,1.0
@tanyakanrl Kalo skripsi nya dihapus menurutku gak ngaruh sih kalo sepupu mu punya file skripsi di hp nya,1.0
Skripsi dihapus itu mentri pendidikan emang berapa banyak nerima dosen yang praktisi yang memang paham temtang bidangnya secara praktik tidak hanya teori ? Emang sudah memberikan berapa banyak pelatihan dosen sertifikasi ? Cuma nanya ga nuntut kok ,1.0
Skripsi Dihapus dan Kisah-kisah yang Tercecer https://t.co/0Be1aU82iu,1.0
@collegemenfess skripsi lah dihapus kkn ga seburuk itu plss kelompoku seruu lingkungannya jg ok bgt. boros engganya kkn tergantung lu bisa ngatur pengeluaran harian &amp; main apa ngga trs jg gausa bikin proker yg ngeluarin duit banyakk,1.0
@collegemenfess ya si mending sidangnya aja yg dihapus toh nyatanya tuh skripsi ga akan mempengaruh ke apapun cuman di tumpuk dipojokan,1.0
@jdojaedo Bisa jadi judul skripsi gak sih. Eh lupa skripsi udah dihapus ya ,1.0
Mendikbudristek Nadiem Makarim mengeluarkan kebijakan penghapusan skripsi sebagai syarat kelulusan mahassiswa. Ini alasannya. #portalyogya #NadiemMakarim https://t.co/nSLXbx1B3d,1.0
dosennya meni nggak mau nahan kamu nder:( kalau dosennya bibi aku pasti beliau yg bantu dan bahkan bisa aja buatin skripsi kamu. soalnya kmrn aja mahasiswanya kan ada yg autis nah si anak ituteh sebenenya suka ngerjain tp abis itu dihapus lagi gitu aja terus terusan.,1.0
@collegemenfess Skripsi dihapus soalnya aku gak kkn,0.0
@raye_brahm TOLONG YA MEDIA BACA THREAD INI. Jangan cuma temnal temnil yg bertema Skripsi dihapus ,1.0
@collegemenfess jurusan sejarah: skripsi dihapus tp ganti nya bikin candi deadline 1 minggu,1.0
semoga skripsi dihapus Aamiin,1.0
Penghapusan kewajiban mengerjakan skripsi tesis atau disertasi sepatutnya disertai dengan terjaganya kualitas lulusan perguruan tinggi. #TajukRencana #AdadiKompas https://t.co/BYO2CtHzz3,1.0
Implikasi Penghapusan Kewajiban Skripsi Bagi Mahasiswa Program S1 https://t.co/y4Jki120Wk,1.0
@collegemenfess kalau di prodiku ngajuin penghapusan nilainya nanti aja sekalian kalau udah skripsi dan diajuin pas pemberkasan buat sidang,1.0
Semua perdebatan skripsi dihapus Maraki emosi. Dikira dihapus beneran padahal dikasi opsi lain yg malah next level. Lebih industrial based ama naikin visibility kampus. Itu fokus Mas Menteri. Malah missed the point. Kene debat yoh sing ngmg gembira dihapus!!!!,0.0
Pada 30 Agustus 2023 Universitas Teknik Sumbawa Chairul Hudaya menanggapi jika agenda dihapusnya skripsi sudah ada dari jauh-jauh hari. Dan merasa kebijakan yang berlaku memberikan keleluasan buat kampus tanpa menurunkan kualitas pembelajaran.,1.0
@collegemenfess skripsi dihapus,1.0
bejir iya juga klo skripsi dihapus gantinya lebih gampang lah klo skripsi dihapus gantinya 1000x lebih jahanam gimana cok,1.0
@querrencies UN dihapus skripsi dihapus udah saatnya kita lulus jalur warslot dan isi form Ucap beliau.,1.0
#Skripsi dihapus transformasi di dunia akademik! ‍#OpenDataJabar #LebihDariData https://t.co/DiGc0GM3KN,1.0
@oceanaskylight @convomf ada tergantung kebijakan kampus biasanya diganti dengan kegiatan lain bukan semata-mata lulus tanpa skripsi,1.0
Emang siapa bilang skripsi dihapus sih,1.0
@collegemenfess Skripsi dihapus lah,1.0
@convomf Apa dikiranya skripsi tidak diwajibkan tu dihapus kah,1.0
bukan dihapus tapi kampus bisa fleksibel menentukan syarat lulus yang tidak harus skripsi; mahasiswa memilih opsi yang ada. dan ini sebenarnya bukan hal yang baru-baru amat sih. prodi-ku kasih dua opsi untuk tugas akhir: skripsi dan karya bidang sejak lama. https://t.co/AKDEIGq5ti,1.0
@0PlNN @unnesmenfess Wkwkwk betullll dasar emang belum tau enaknya skripsi malah seneng skripsi dihapus atau udah ga diwajibkan lagi wkwk,1.0
Aku merasa yang namanya skripsi lta thesis harus dihapus dari dunia ini,1.0
Beneran tolol sih kalau ada mahasiswa yg mau dukung kebijakan nadiem. Coba suruh dia skripsi tanpa referensi hah?!,1.0
@Anak__Ogi @kompascom Kalau sekiranya skripsi sulit untuk diselesaikan oleh yg mulia Gabrin bukan tak mungkin skripsi akan dihapus dr kewajiban lulus mahasiswa. Kalau MK saja bisa ditabrak apalagi ini yg hanya pergub ,1.0
@gwc4kepp kayaknya bener deh skripsi dan semacamnya tuh mending dihapus aja,1.0
soalnya kalo misal skripsi dihapus gue pasti bisa lulus tepat waktu ,1.0
@Deapokoknya @collegemenfess boro2 sidang smt 7 skripsi yg udh diambil smt 7 aja dihapus dan disuruh ambil smt 8 wkwkwkwk,1.0
@mewxcury kalo nurunin mungkin enggak ya tapi ya balik lagi harusnya emang dibedakan antara universitas s1 dan sekolah politeknik d3 atau smk yang fokus ke skill. univ kan emang harusnya fokus ke teori knowledge. salah kaprah kalo skripsi dihapus fungsi institusinya aja beda kan.,1.0
Penghapusan kewajiban skripsi memang memberi kebebasan mahasiswa memilih tugas akhir sesuai bidang yang diminati. Meskipun begitu mahasiswa harus memahami tugas akhir lain pengganti skripsi. #ArtikelOpini #AdadiKompas https://t.co/906gG73Kwr,1.0
@collegemenfess Dikampusku ngga ada KKN aku sih ngga masalah sama skripsi. Malah excited ngga tau nanti ngerjainnya gimana semoga kelar tepat waktu karena ngga perlu ada yang ditakutkan sebenarnya. Anjay Tapi kalo disuruh milih maybe lebih milih KKN dihapus ,1.0
@um_fess Masalahnya km udh ada hal yg bisa menggantikan skripsi gak? Kalo belum ya tetep bikin skripsi kalo aku gitu mikirnya. Kalo mikir kebijakan skripsi dihapus gak lulus .,1.0
Gapapa deh skripsi ga dihapus tapi sidang sama revisinya aja yg dihapus ,1.0
bisa ga sih ini skripsi dihapus aja dari peradaban,1.0
@collegemenfess sudah jelas skripsi kkn seru ga usah dihapus,1.0
Angkatan 2019 jadi angkatan terakhir yang ngerasain ujian nasional karena abis itu dihapus. Masa angkatan 2019 lagi yang jadi angkatan terakhir yang yang ngerasain mual muntah mumet nyusun skripsi. Ga adil sekali....,1.0
@aprilboyhwa Skripsi ga dihapus kok lebih ke optional pas aku baca kmrn itu cmiiw Jadi lek mentok ga ada yang di ACC Yah jalan terkahir skripsi,1.0
Definisi kuliah cuma ospek sama skripsian doang pas skripsi udah tengah jalan malah mau dihapus ,1.0
@DokterTifa Nah apakah ada hubungannya ya kebijakan Kemendikbud yg akan memberlakukan S1 tanpa skripsi wah lama2 kalau pingin punya ijazah tinggal datang saja ke percetakan semoga tdk benar,1.0
@aqisthiaf Itulah kan bukan penghapusam skripsi. Tapi penghapusan kewajiban kalau tugas akhir bentuknya HANYA skripsi. Dan keputusan tetep dari kampusnya masing2. Artinya akan tetep ada kampus yg wajibin hanya dalam bentuk skripsi sebagai tugas akhir.,1.0
Akulah si angkatan 2020 itu yang udah capek2 kelas tambahan eh UN dihapus yang tahun lalu udah sempro tau2 skripsi dihapus. Dahlah,1.0
Kalau skripsi dihapus aku akan ambil S1 lain bidang lagi.,1.0
sekalipun skripsi dihapus dan diganti sm yg katanya project tp kalo tetap ada kayak semacam sidang ya samaaja wkwkw. malah lebih berat kalo project trs sidang,0.0
lah iya kemendikbud bilang skripsi dihapus tapi aku kuliah di bawah naungan kemenag,1.0
manifesting skripsi dihapus,1.0
setujuu sebenernya sm penghapusan skripsi apa lg skrg byk bgt jasa joki dan pemalsuan data kalau tujuan nya buat meningkatkan kualitas mahasiswa emg sistem pend hrus di ubah sih,1.0
@collegemenfess skripsi dihapus sih kt gue,1.0
Nasyiah Talk Edisi ke-4 Pro Kontra Kebijakan Penghapusan Kewajiban Skripsi di Peguruan Tinggi Jumat 27 Oktober 2023 Pukul 19.00 WIB - selesai Narasumber : Risni Julaeni Yuhan Ketua Bidang Pendidikan dan Penelitian PPNA Live Instagram @ppnasyiah #skripsi #pendidikantinggi https://t.co/Ive9n0J8ti,1.0
@KompasTV Kebijakan populis tapi salah besar.. Skripsi memaksa mhsw utk belajar berlatih dan praktek Conceptual Thinking yg sy rasakan sangat berguna di dunia kerja.. Seharusnya bukan dihapus tp diperbaiki prosesnya.. @nadiemmakarim,1.0
Skripsi bisa dihapus aja gak.,1.0
Kebijakan hapus skripsi ini disambut positif oleh beberapa perguruan tinggi. Bahkan Universitas Airlangga telah menerapkan kebijakan lulus kuliah tanpa skripsi ini sejak 2020. https://t.co/r2c5luPDnr,1.0
akan kucantumkan jake dan hiseng tapi lebih baik skripsi dihapus,1.0
daripada skripsi dihapus mending sidangnya aja dehh gua lebih takut sidangnya :(,1.0
@ilyneyy Katanya skripsi dihapus hoax dikampusku :(,1.0
Ketua DPR RI Puan Maharani menyebut penghapusan skripsi sebagai syarat kelulusan bagi mahasiswa S1 merupakan bentuk kemerdekaan dalam belajar.Persyaratan skripsi menjadi beban yang berat dan terkadang membatasi eksplorasi ilmu dan minat akademik mahasiswa. https://t.co/Ks6Tpy3xXW https://t.co/GGXs05fXev,1.0
Mas/Mbak memang bisa tanpa skripsi tapi syaratnya KURIKULUM PRODI HARUS DIGANTI dulu. Kalaupun kurikulum baru sudah jadi tahun ini tidak mgkn diimplementasikan tahun ajaran ini. Paling cepat diberlakukan pd angkatan 2024. Kalian tidak bisa menikmati kebijakan ini. ,1.0
@collegemenfess Ga setujuuu. Menurutku skripsi itu wajibbb kalaupun dihapus ya berarti TA harus diganti dengan projek atau buat prototipe.,1.0
@tzuubae semangat taun depan skripsi dihapus,1.0
@abu_waras Un dihapus skripsi dihapus. Sedangkan di negara maju UN masih berlaku dan skripsi pun masih diberlakukan. Mau dibawa kemana anak didik kita? Sekarang emang blm terlihat dampaknya tapi 10 th kemudian pasti bobrok,1.0
pas daftar smp ada zonasi pas mau lulus ada UNBK pas masuk SMA diterapkan kurikulum 13 pas masuk kuliah UN dihapus lagi kuliah ada pandemi MAU LULUS KULIAH SKRIPSI DIHAPUS https://t.co/VhktFP19HJ,1.0
@collegemenfess WKSKKSKSKWKW NANGIS NANGIS BUAT SKRIPSI EH DIHAPUS,1.0
@nabillaalmd Dampak utama dari penghapusan skripsi adalah hilangnya standar akademik yang tinggi dalam dalam program studi sarjana (S1). Skripsi adalah peluang bagi mahasiswa untuk mengembangkan keterampilan penelitian analisis data dan penulisan . https://t.co/1e19bO8ANI,1.0
Soal Penghapusan Skripsi DPR: Harus Ada Aturan Baku https://t.co/xJY2i4OHMk,1.0
Bacaan bagus tentang yg lagi hangat sekarang; skripsi dihapus? Sila disimak.,1.0
@essejuicycy wah rektor lg sibuk urus skripsi dihapus ap ngga,1.0
Penghapusan kewajiban mengerjakan skripsi tesis atau disertasi sepatutnya disertai dengan terjaganya kualitas lulusan perguruan tinggi. #Dikbud #AdadiKompas https://t.co/DA4LxpByXC,1.0
@asumsico Enak banget ye Mahasiswa skrg! Gw aja ngerjain Skripsi dulu smpe tipes Ujian Nasional sekolah dihapus masih okelah tapi skripsi perguruan tinggi dihapus rasanya kurang sreg..,1.0
@bedepeee Skripsi dihapus trus jasa joki skripsi pye sam,1.0
Bahkan pengamat sampai menilai bahwa skripsi dihapus akan memberikan dampak baik bagi mahasiswa. Tapi tetap tergantung kampusnya ya. Terlepas itu apa akan ada perjuangan mahasiswa akhir lagi? atau ini rencana lain dalam menambah skill bagi mahasiswa... semangat! https://t.co/uK4zwYJIYP,1.0
BZIRRR SKS YANG KULULUSI 154 BELUM SAMA SKRIPSI SOLUSINYA YA PENGHAPUSAN MATKUL DI TRANSKRIP ALIAS SIA SIA GUE KULIAH UJUNG UJUNGNYA DIHAPUS,1.0
Ngakak banget sama komentar nya Angkatan 2020 selalu jadi kelinci percobaan Tapi untuk kali ini aku ngga papa jadi kelinci percobaan penghapusan skripsi https://t.co/uxrXekEETz,1.0
@collegemenfess Skripsi dihapus bcz kampusku ga ada kkn wkwk,1.0
@zaskibukan kalo menurutku pribadi sih aku sangat setuju yaa karena setiap orang memiliki potensi nya sendiri jadi skripsi mungkin bisa dijadikan salah satu opsi kelulusan namun tidak sepenuhnya dihapus. Finanda Putri Arindra /21043010219,1.0
@cheiquitta Bisa kak kalo mau dibuat valid. Tapi sebenernya gapapa ada yg ga valid krn yg ga valid ntar dihapus kak itemnyaa,1.0
Kalaopun mendikbud di duduki asli produk pendidikan Indonesia yg berangkat dari kampung juga akan kesulitan menerjemahkan dalam bentuk kebijakan. Penghapusan UN dan Skripsi harus atau tidak diserahkan kampus. Menurutku adalah buah dari refleksi panjang dari keruwetan yg komplek,1.0
@collegemenfess Jurusan Ked Hewan : skripsi dihapus....gantinya kalian harus bisa menemukan cara transplantasi cula badak sehingga tdk lg bercula satu,1.0
@kegblgnunfaedh Skripsi dihapus tetapi gantinya magang 6 bulan ( bkin karya ilmiah tentang lingkungan perusahaan dan dipresentasikan didepan manager ) KKN ditambah jadi 3 bulan supaya banyak pengalaman dan mengasah kemampuan sosial ke masyarakat,1.0
Unsoed Sebut Kebijakan Lulus Tanpa Skripsi Dapat Jadi Alternatif Mahasiswa #TempoTekno https://t.co/tZzfWeSfmf,1.0
honestly aku tin kontra skripsi dihapus bcs ada skripsi aja lulusannya kadang masih ngang ngong apalagi nda ada skripsi???? but idk sih bakal diganti apa klo misal ada sistem yg bisa ngereplace dg baik ok lah,1.0
Penghapusan wajib skripsi gimana si maksudnya? Mau berharap tuh banget kalau terlalu berharap takut kit ati.,1.0
@jejejerapah skripsi dihapus katanya nnti klo blm dihapus tak bantu hapusin lgsg dr laptop mu,1.0
@collegemenfess Karena aku kpopers yang biasa lewat ofcourse tentang kpop. Tapi mostly yang aku buka tentang pendidikan sih kak. Tentang penghapusan skripsi dan sejenisnya,1.0
Skripsi Bakal Dihapus Ini Tanggapan Rektor Unair @Unair_Official https://t.co/VunSXjzXCE #unair #rektorunair #skripsi #beritapendidikan #surabaya #beritasurabaya #kabarterdepan,1.0
@convomf Dosen esp assessmentku kemarin udah declared sejujurnya saya gak setuju sama kebijakan skripsi dihapus. ,1.0
@convomf Kan emang ya terserah kebijakan prodi dong. Kalau memungkinkan ya pasti bakal dikasih tahu dan diarahin. Kalo belum memungkinkan ya kembali ke skripsi lagi. Dah dibilangin dari kemaren skripsi itu tidak diwajibkan bukan dihapus. Jangan kemakan headline doang napa,1.0
@kiddsioo tauny skripsi dihapus,1.0
Pada rame skripsi dihapus. Meanwhile jurusan kita skripsi ada/ gak ada juga gak ngaruh karena kelulusannya gak pakai skripsi ,1.0
@seunghuln tau ga siii gua lagi semangat semangatnya ngerjain trs bapa gua bilang loh bukannya katanya skripsi udh dihapus? shshshsh,1.0
@collegemenfess skripsi bukan dihapuskan tapi bukan jadi satu satunya cara lulus dari kampus. Alias selain pilih skripsi km juga bisa pilih opsi proyek dan tugas akhir lain. Skripsi ga dihapus brow,1.0
Beneran penasaran klo skripsi dihapus bakal diganti apa? Kerja project kaya diluar negeri gt?,1.0
Kata gua sih ya sidangnya aja sih yang dihapus yekan skripsi adamah biarin aja geh gapapa sih guamah yang penting sidangnya aja yekan yang ngilang. Biar apaaa? Biarinnn ,1.0
@collegemenfess tolong skripsi jangan dihapus ini bikin pada rajin bersih2 ,1.0
@ub_mfs Nanti kalo udah sampai ending menjelang skripsi bakal dihapus nilai itu. Transkrip akhirmu bakal ditulis nilai tertinggi.,1.0
@rismayulinad @collegemenfess Gak ada aturan tertulis skripsi dihapus ,1.0
Ya jawaban normal sih pasti gak akan full dihapus. Bahkan soal alternatif skripsi telyu juga udah nerapin Mendikbud kali ini sebenernya cuma negasin alternatif skripsi secara eksplisit di permen. Sisanya ya kembali ke kebijakan kampus,1.0
November full diprank kehidupan. dari yg kebijakan lulus tanpa skripsi dr prodi sampe temen yg fakenya gak ketulungan. yg salah siapa yg jd victim siapa. ngakunya tertekan pdhl selama ini udah pura gak ada masalah taunya yg sana bikin asumsi sendiri yg salah jd aku,1.0
@kumparan Aku tau arahnya kemana Langkah awal skripsi dulu karena banyak joki Ntar lama² kuliah dihapus karena banyak yg beli ijazah Kalo kampus udah disusupi politik jadinya rusak. Yg mau bikin aturan kan menterinya ngapain rektor yg ngasih penjelasan?,1.0
Kalo menurut kamu penting gak sih adanya PTS ini atau mending ikutan dihapus aja kayak skripsi?,1.0
@annisazafanas_ Agak bingung tapi setuju aja kalau skripsi dihapus dan diganti dengan penilaian lainnya yang diserahkan pada prodi.,1.0
asu og malah dihapus untungo ak skripsi jalur cepat jadi tidak pusing² sih awowkwk btw ora tuku loh ya wkwk,1.0
Rektor UNS Sambut Positif Kebijakan Lulusan tanpa Skripsi Pacu Inovasi dan Kreativitas #rektoruns #uns #lulustanpaskripsi @11MaretUniv @UNSfess_ @BEMUNS https://t.co/xWzQbvaVpf,1.0
@collegemenfess Gapapa aku malah justru seneng pasti skripsi dihapus gantinya ga akan semudah itukan buat lulus? Malah dari alternatif lulus yang sekarang jalur skripsi paling mudah dibanding jalur non skripsi,1.0
@collegemenfess Jurusan gizi : skripsi dihapus tapi harus menghilangkan stunting di Indonesia ,1.0
@collegemenfess skripsi dihapus,1.0
Hallo semuanya buat yang lagi butuh joki skripsi di penghujung penghapusan skripsi bisa koki bantu yaa harga termurcee.. cuss klik link di bioo,1.0
Aku lulus kuliah 12 thn yg lalu. Awal masuk kuliah kaget liat kating heboh nyediain snack minuman bhkn nasi kotak pas mau sempro &amp; sidang skripsi. Alhamdulillahnya begitu kami mau tamat peraturan kykgt dihapus. Yg sidang gak boleh bawa apapun bhkn aqua pun kampus yg nyediain.,1.0
@collegemenfess Mending kkn dihapus si soalnya kalo skripsi di hapus karena kampus gue seni jadi penggantinya lebih ga masuk akal. Dan mending TA aja sama Skripsi lah bjirrr gpp stress dikit daripada stress bangetttt,1.0
@hrly_jo @collegemenfess Sayangnya skripsi gak dihapus hanya bisa diganti dengan opsi lain ,0.0
@um_fess gausa berharap skripsi dihapus nder lek dihapus bakale yo diganti dgn bobot yang hampir sama. gak koyok jaman sma covid sing UN dihapus trus kelulusan ditentukan sekolahan,1.0
@collegemenfess Skripsi tidak dihapus tolong. Ini bikin sesat. Yang bener untuk lulus tidak wajib skripsi tapi ada penggantinya,1.0
@collegemenfess 2020 dijadikan percobaan -masalah pungli -sistem zonasi -belajar mati an ternyata un dihapus -mau sempro skripsi dihapus,1.0
Bisa ga si skripsi dihapus ajaaa,1.0
Penghapusan kewajiban mengerjakan skripsi tesis atau disertasi sepatutnya disertai dengan terjaganya kualitas lulusan perguruan tinggi. #Dikbud #AdadiKompas https://t.co/SaWwMHrkRZ,1.0
@collegemenfess skripsi dihapus,1.0
Giliran skripsi dibatesin max 75 hal bingung yg mau dihapus yg mana,1.0
Top News: Skripsi Dihapus Pertamina Berhenti Jual Pertalite di 2024 https://t.co/mWwbmNvxQU,1.0
@annisazafanas_ Hasil keputusan Nadiem Makarim selaku Mendikbudristek mengenai penghapusan skripsi pada mahasiswa akhir merupakan kabar bahagia untuk mahasiswa tingkat akhir.,0.0
Akhirnya selesai juga life goals satu persatu. Menyingkirkan ego dan gengsi sejak dapat gaji sendiri. Sudah penghapusan cpns dan studi pun selesai. Mengalah gak beli gadget berjuang dengan HP dan Laptop imoets dari jaman skripsi dulu. Puji Tuhan that's it ,1.0
skripsi ga dihapus buset dah.,1.0
 guys emang bener skripsi mau dihapus?,1.0
@zaskibukan mnurutku dgn diberlakukannya peraturan mendikbudristek no. 53 tahun 2023 tentang penghapusan skripsi sebagai syarat wajib kelulusan bagi mahasiswa justru menjadi angin segar di lingkup perkuliahan. -cont-,1.0
Braw! tau ga skripsi yang dipake jadi syarat wajib kelulusan udah dihapus karena adanya kebijakan Merdeka Belajar? Nah bisa banget nih dateng di acara Ngobrol Pintar Topik Terkini (NGOPINI) yg diadain Baris FISIP Jumat ini braw jam 13:00 di gazebo B Fisip https://t.co/WAZFvTJ53P,1.0
Sejujurnya yang ini kebijakan bagus (tidak semuanya). Skripsi sebagai kualifikasi sarjana juga dasarnya ga kuat2 banget ditambah yang naik udah ilmu terapan dan industri. Udah saatnya berkembang tanpa ninggalin tradisi berubah.,1.0
Topik Diskusi Pagi ini: Mengkaji terobosan Mendikbudristek yang Tidak Mewajibkan Membuat Skripsi dan Tak Wajib Masuk Jurnal. Apa Plus-Minusnya?. Berikut mantan Rektor USD Yogyakarta; Johanes Eka Priyatma Ph.D #NOW #LIVE #TOPIK #pendidikan #penghapusan #skripsi #jurnal,1.0
@convomf Ya pdhl udh diblg dri awal sm beliau kalo itu balik lagi ke universitas dan fakultas masing-masing. Dan lagi skripsi dihapus digantinya projek keknya lebih syulid,1.0
Jujur aku masih kayak bingung skripsi dihapus terus penggantinya penelitian gitu? Atau gimana sih???,1.0
gak papa sih gak usah dihapus skripsi saya cuma pengin sistem skripsian kampus saya diubah aja soalnya bener2 memberatkan mahasiswa kalau dari sisi biaya penelitian ,1.0
@annisazafanas_ Setuju bgtt Penghapusan skripsi akan sangat bergantung pada struktur dan tujuan sistem pendidikan. Jika ada keinginan untuk menghapus skripsi harus ada penggantian yang memadai dan memastikan bahwa tujuan pendidikan dan pemahaman mahasiswa tetap terpenuhi.,1.0
Baru download bumble udh dihapus lg dahlah paling bener nolep sm skripsi lg aja,1.0
Ini org2 yg seneng pada ngerti gak sih klo syarat kelulusan SELAIN skripsi ditambah opsi lain kek bikin project gitu. Bukan berarti dihapus yg gaada sama sekali..,1.0
ga semudah itu skripsi dihapus terbitlah artikel dan jurnal huahahahaha,1.0
Sekolah sistem zonasi Kewajiban nem skripsi tesis disertasi sbg syarat kelulusan dihapus. Semangat konpetisi melempem. Journal ilmiah udah ga jd syarat kelulusan. Anji mau jd apa negri ini?,1.0
bodoamat skripsi mau dihapus juga,1.0
Pak nadim penghapusan skripsi tesis dsb bisa dimulai dari besok aja g? Saia rasa2 kok saia dh mulai mual sampe ubun2 sama tesis ini ya hmz,1.0
Lu pada yang seneng skripsi dihapus emangnya yakin penggantinya lebih gampang? Contohnya gaada pedomannya baru dibuat nanti lu bingung dosennya juga bingung jadi kelinci percobaan yang ada Lagian kalo masih ngandelin joki gausah sok-sokan seneng lah wkwk,1.0
Skripsi dihapus kurang setuju karena semua pelajaran saat kuliah cuman materi skripsi saja yg paling mengerti wkwk,1.0
@collegemenfess Tetep ngerjain skripsi Sidang dihapus keknya bakal aneh gk sih secara sidang kan kek ujian akhirnya masa mau lulus gapake ujian. Sidang tuh buat ngecek hasil penelitian sama pemahaman dari yg udah kmu tulis bisa jadi nanti ditanyain materi matkul juga.,1.0
@collegemenfess Skripsi dihapus lhaaa plis,1.0
dia angkatan 2019 pas maba libur 2 minggu adek kelasnya UN dihapuskan udah maju sidang tinggal wisuda trs skripsi dihapus,1.0
@summerissuminar @collegemenfess Setuju penghapusan kewajiban skripsi ini lebih industry based bukan untuk melahirkan ilmuan2 baru dari kampus,1.0
aku juga mikirnya kalo skripsi dihapus pasti penggantinya lebih susah ahahaha,1.0
@collegemenfess bknnya dimulai di angkatan 20 ya? UN dihapus pas 2020 kan? trs angkatan 19 di kampusku juga dah pada kelar skripsi pas skripsi ditiadakan gini,1.0
skripsi gw bukan sebatas bungkus gorengan. it's the thought process that is very causal to my daily viewpoint disagreements. penghapusan skripsi buat gw malah kureng efektif. kita selama kuliah kan cuma dikenalkan sama teori skripsi ini lah yg ditujukan buat pengetesan teori itu,1.0
warwerwor ketika mau lulus (college's ver) : skripsi dihapus+lockdown 2.0 ,1.0
kalo kata dosenku skripsi dihapus tp disuruh bikin jurnal awokaoak,1.0
